,Fecha,hm,Diff,Pantano,Latidud,Longuitud,lat,lon_x,name,lon_y,time,prec
93,07-11-2021  19:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T16,0.0
94,07-11-2021  19:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T17,0.0
95,07-11-2021  19:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-2.889717,2021-11-07T18,0.0
96,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T19,0.0
97,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T20,0.0
98,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T21,0.0
99,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T22,0.0
100,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T23,0.0
101,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T00,0.0
102,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T01,0.0
103,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T02,0.0
104,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T03,0.0
105,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T04,0.0
106,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T05,0.0
107,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T06,0.0
108,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T07,0.0
109,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T08,0.0
110,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T09,0.0
111,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T10,0.0
112,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T11,0.0
113,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T12,0.0
114,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T13,0.0
115,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T14,0.0
116,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T15,0.0
117,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T16,0.0
118,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T17,0.0
119,07-11-2021  18:00,13.73,0.00,abellan,37.31,-3.27,37.179935,-3.461951,D\xd3LAR,-2.889717,2021-11-07T18,0.0
120,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T19,0.0
121,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T20,0.0
122,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T21,0.0
123,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T22,0.0
124,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T23,0.0
125,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T00,0.0
126,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T01,0.0
127,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T02,0.0
128,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T03,0.0
129,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T04,0.0
130,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T05,0.0
131,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T06,0.0
132,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T07,0.0
133,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T08,0.0
134,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T09,0.0
135,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T10,0.0
136,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T11,0.0
137,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T12,0.0
138,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T13,0.0
139,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T14,0.0
140,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T15,0.0
141,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T16,0.0
142,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T17,0.0
143,07-11-2021  06:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-2.889717,2021-11-07T18,0.0
144,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T19,0.0
145,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T20,0.0
146,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T21,0.0
147,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T22,0.0
148,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-06T23,0.0
149,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T00,0.0
150,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.563581,2021-11-07T01,0.0
151,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T02,0.0
152,07-11-2021  00:00,45.75,0.00,canales,37.15916667,-3.47944444,37.179935,-3.461951,D\xd3LAR,-3.461951,2021-11-07T03,0.0
